"name","gender","income"
"Daniel Washington","Male","50000"
"Daniel Washington","Male","50000"
"Robin Singleton","Male","17500"
"Robin Singleton","Male","17500"
"Debra Patterson","Female","37500"
"Michael Rich MD","Male","50000"
"Michael Rich MD","Male","50000"
"Michael Rich MD","Male","50000"
"Michael Rich MD","Male","50000"
"David Smith","Male","37500"
"Dr. John Lewis","Female","50000"
"Dr. John Lewis","Female","50000"
"Megan Nunez","Male","37500"
"Susan Bell","Female","37500"
"Susan Bell","Female","37500"
"Louis Alexander","Male","50000"
"John Gonzalez","Male","50000"
"Joanna Smith","Female","37500"
"Xavier Scott","Male","50000"
"Bobby Chavez","Female","50000"
"Hannah Hamilton","Female","37500"
"Hannah Hamilton","Female","37500"
"Melissa Walsh","Male","37500"
"Melissa Walsh","Male","37500"
"Melissa Walsh","Male","37500"
"Melissa Walsh","Male","37500"
"Stacy Thomas","Male","50000"
"Kimberly Kaufman","Female","50000"
"Kimberly Kaufman","Female","50000"
"Diane Gutierrez","Male","37500"
"Diane Gutierrez","Male","37500"
"William Mccann","Male","50000"
"Christopher Jones","Male","17500"
"Christopher Jones","Male","17500"
"Christopher Jones","Male","17500"
"Daniel Reed","Male","50000"
"Cristian Taylor","Female","17500"
"Cristian Taylor","Female","17500"
"Cristian Taylor","Female","17500"
"Matthew Phillips","Male","50000"
"Alexander Sparks","Male","17500"
"Alexander Sparks","Male","17500"
"Thomas Cruz","Male","37500"
"Thomas Cruz","Male","37500"
"Candace Hill","Female","37500"
"Candace Hill","Female","37500"
"Becky Burton","Male","50000"
"Becky Burton","Male","50000"
"Patricia Gaines","Male","50000"
"Patricia Gaines","Male","50000"
"Patricia Gaines","Male","50000"
"Patricia Gaines","Male","50000"
"April Long","Male","37500"
"April Long","Male","37500"
"Whitney Barnes","Female","17500"
"Whitney Barnes","Female","17500"
"Jennifer Porter","Male","50000"
"Christina Burch","Female","37500"
"Kaitlyn Waters","Female","50000"
"Kaitlyn Waters","Female","50000"
"Kaitlyn Waters","Female","50000"
"Grace Patterson","Female","37500"
"Angelica Wilson","Male","50000"
"Angelica Wilson","Male","50000"
"Angelica Wilson","Male","50000"
"Angelica Wilson","Male","50000"
"Christy Gomez","Male","17500"
"Alexandra White","Female","37500"
"Alexandra White","Female","37500"
"Alexandra White","Female","37500"
"Mark Harrell","Female","50000"
"Mark Harrell","Female","50000"
"Daniel Lewis","Female","50000"
"Daniel Lewis","Female","50000"
"Daniel Lewis","Female","50000"
"Brian Perkins","Female","37500"
"Todd Mcdaniel","Male","50000"
"Jeremy Walsh","Male","37500"
"Jeremy Walsh","Male","37500"
"Jeremy Walsh","Male","37500"
"Richard Robinson","Male","50000"
"Richard Robinson","Male","50000"
"Natasha Jimenez","Male","37500"
"Natasha Jimenez","Male","37500"
"Brian Murphy","Male","17500"
"David Rojas","Female","17500"
"Jeremy Mccoy","Male","17500"
"Jeremy Mccoy","Male","17500"
"Dawn Marquez","Female","37500"
"Jacob Moore","Male","50000"
"Jonathon Garcia","Male","17500"
"David Davis","Female","17500"
"David Davis","Female","17500"
"David Davis","Female","17500"
"David Davis","Female","17500"
"Megan Mcclure","Male","37500"
"Daniel Miller","Male","50000"
"Daniel Miller","Male","50000"
"John Moody","Female","37500"
"Adam Grimes","Male","50000"
"Mark Romero","Male","50000"
"Mark Romero","Male","50000"
"Mark Romero","Male","50000"
"Mark Romero","Male","50000"
"John Duncan","Male","37500"
"Tara Mendoza","Male","50000"
"Erin Weber","Male","37500"
"Erin Weber","Male","37500"
"Erin Weber","Male","37500"
"Erin Weber","Male","37500"
"Thomas Cruz","Male","50000"
"Amy Roberts","Female","37500"
"Amy Roberts","Female","37500"
"Lisa Goodman","Female","37500"
"Lisa Goodman","Female","37500"
"Lisa Goodman","Female","37500"
"Lisa Goodman","Female","37500"
"Sophia Perry","Male","17500"
"Sophia Perry","Male","17500"
"Julia Duran","Male","50000"
"Julia Duran","Male","50000"
"Kurt Baker","Female","37500"
"Kurt Baker","Female","37500"
"Kurt Baker","Female","37500"
"Brandon Mathis","Male","50000"
"Brandon Mathis","Male","50000"
"Jennifer Cook","Female","37500"
"Patty Weaver","Male","50000"
"Patty Weaver","Male","50000"
"Patty Weaver","Male","50000"
"Beverly Humphrey","Female","37500"
"Beverly Humphrey","Female","37500"
"Brandon Lowe","Male","17500"
"Brandon Lowe","Male","17500"
"Shane Clark","Male","37500"
"Shane Clark","Male","37500"
"Kimberly Ramirez","Female","37500"
"Susan Scott","Male","17500"
"Christopher Shaw DDS","Male","37500"
"Jordan Bennett","Female","17500"
"Jordan Bennett","Female","17500"
"Aaron Padilla","Male","50000"
"Aaron Padilla","Male","50000"
"Michael Evans","Female","17500"
"Michael Evans","Female","17500"
"Michael Evans","Female","17500"
"Michael Evans","Female","17500"
"Debbie Small","Female","17500"
"Debbie Small","Female","17500"
"Debbie Small","Female","17500"
"Carolyn Rodriguez","Female","50000"
"Carolyn Rodriguez","Female","50000"
"Terri Marsh","Female","37500"
"Maria Lee","Female","50000"
"Maria Lee","Female","50000"
"Maria Lee","Female","50000"
"Laurie West","Female","37500"
"Maria Hunt","Male","37500"
"Thomas Hernandez","Male","50000"
"Thomas Hernandez","Male","50000"
"Thomas Hernandez","Male","50000"
"Stephanie Hebert","Male","17500"
"Stephanie Hebert","Male","17500"
"Andrew Greene","Female","17500"
"Andrew Greene","Female","17500"
"Jason Christian","Male","37500"
"Jason Christian","Male","37500"
"Stacy Medina","Male","50000"
"Stacy Medina","Male","50000"
"Stacy Medina","Male","50000"
"Mark Larson","Female","37500"
"Julie Durham","Male","37500"
"Julie Durham","Male","37500"
"Julie Durham","Male","37500"
"Franklin Russell","Male","50000"
"Franklin Russell","Male","50000"
"Franklin Russell","Male","50000"
"Franklin Russell","Male","50000"
"Alyssa Chapman","Female","37500"
"Alyssa Chapman","Female","37500"
"Tonya Morris PhD","Male","50000"
"Richard Smith","Male","37500"
"Richard Smith","Male","37500"
"Christine Diaz","Male","50000"
"Christine Diaz","Male","50000"
"Christine Diaz","Male","50000"
"Jessica Bell","Female","37500"
"Jessica Bell","Female","37500"
"Michael Kirk","Male","37500"
"Michael Kirk","Male","37500"
"Michael Kirk","Male","37500"
"Michael Kirk","Male","37500"
"Melissa Guzman","Male","17500"
"Melissa Guzman","Male","17500"
"Jonathan Lawrence","Male","17500"
"John Harris","Male","37500"
"John Harris","Male","37500"
"Jessica Young","Male","17500"
"Ryan Garrett","Male","50000"
"Ryan Garrett","Male","50000"
"Rachel Gray","Male","37500"
"Malik Vaughan","Male","50000"
"Curtis Brown","Female","37500"
"Dylan Harris","Male","37500"
"Dylan Harris","Male","37500"
"Joseph Kirk","Female","17500"
"Joseph Kirk","Female","17500"
"Cynthia Gregory","Male","50000"
"Cynthia Gregory","Male","50000"
"Cynthia Gregory","Male","50000"
"Stacy Robinson","Female","37500"
"Christopher Fields","Male","50000"
"David Allen","Male","37500"
"Michael Haynes","Male","37500"
"Michael Curtis","Male","50000"
"Paul Edwards","Male","50000"
"Christine Alexander","Female","37500"
"John Jackson","Female","50000"
"Kyle Gonzales","Female","50000"
"Kyle Gonzales","Female","50000"
"Kyle Gonzales","Female","50000"
"Mark Brown","Female","17500"
"Melissa Carpenter","Female","37500"
"James Santana","Female","17500"
"Brianna Golden","Male","50000"
"Brianna Golden","Male","50000"
"John Jackson","Female","17500"
"Julia Myers","Female","17500"
"Corey Fletcher","Male","50000"
"Rebecca Robinson","Male","37500"
"Rebecca Robinson","Male","37500"
"Nicole Young","Male","17500"
"Joseph Bright","Female","17500"
"Pamela Allison","Female","37500"
"Pamela Allison","Female","37500"
"Lisa Williams","Male","17500"
"Lisa Williams","Male","17500"
"Valerie Fischer","Male","17500"
"Dale Garcia","Female","37500"
"Henry Dawson","Male","17500"
"Patricia Hodges","Male","37500"
"Roy Williams","Female","17500"
"Roy Williams","Female","17500"
"Judith Thomas","Female","17500"
"Judith Thomas","Female","17500"
"Frances Brooks","Male","37500"
"Natalie Watson","Male","50000"
"Natalie Watson","Male","50000"
"Nicole Fox","Male","50000"
"Nicole Fox","Male","50000"
"Nicole Fox","Male","50000"
"Daniel Weaver","Male","17500"
"Daniel Weaver","Male","17500"
"Daniel Weaver","Male","17500"
"Nicholas Woods","Female","37500"
"Olivia Pham","Male","50000"
"Olivia Pham","Male","50000"
"Olivia Pham","Male","50000"
"Olivia Pham","Male","50000"
"Maria Diaz","Male","37500"
"Mr. Thomas Bond PhD","Female","50000"
"Mr. Thomas Bond PhD","Female","50000"
"Mr. Thomas Bond PhD","Female","50000"
"Matthew Barry","Female","37500"
"Matthew Barry","Female","37500"
"Matthew Barry","Female","37500"
"Matthew Barry","Female","37500"
"Taylor Rodriguez","Male","50000"
"Brittany Foster","Male","50000"
"Gregory Smith","Female","37500"
"Gregory Smith","Female","37500"
"Gregory Smith","Female","37500"
"Dr. Michelle Walker","Female","50000"
"Erika Daniels","Female","37500"
"Erika Daniels","Female","37500"
"Erika Daniels","Female","37500"
"Denise Gallagher","Male","37500"
"Denise Gallagher","Male","37500"
"Denise Gallagher","Male","37500"
"Lori Cunningham","Male","50000"
"Todd Griffin","Female","50000"
"Mrs. Heather Martin","Male","37500"
"Mrs. Heather Martin","Male","37500"
"Mark Smith","Male","50000"
"Mark Smith","Male","50000"
"Mark Smith","Male","50000"
"Laura Smith","Male","37500"
"Laura Smith","Male","37500"
"Laura Smith","Male","37500"
"Cody Peterson","Male","50000"
"Jessica Clark","Male","17500"
"Kristine Sherman","Male","37500"
"Kristine Sherman","Male","37500"
"Kristine Sherman","Male","37500"
"Kristine Sherman","Male","37500"
"Kristine Sherman","Male","37500"
"Brad Martin","Female","37500"
"Brad Martin","Female","37500"
"Kelsey Rich","Male","50000"
"Kelsey Rich","Male","50000"
"Kelsey Rich","Male","50000"
"Amanda Rush","Male","50000"
"Amanda Rush","Male","50000"
"Amanda Rush","Male","50000"
"Michael Graham","Male","37500"
"Michael Graham","Male","37500"
"Michael Graham","Male","37500"
"Melanie Williams","Female","17500"
"Emily Williams","Male","50000"
"Emily Williams","Male","50000"
"Emily Williams","Male","50000"
"Dr. Joseph Lewis","Female","37500"
"Dr. Joseph Lewis","Female","37500"
"Dr. Joseph Lewis","Female","37500"
"Tara Casey","Female","37500"
"Michael Mooney","Male","37500"
"Michael Mooney","Male","37500"
"Michael Mooney","Male","37500"
"Michael Mooney","Male","37500"
"Katie Jones","Female","50000"
"Katie Jones","Female","50000"
"Lisa Lopez","Male","37500"
"Daniel Armstrong","Female","50000"
"Carlos Taylor","Male","50000"
"Carlos Taylor","Male","50000"
"Thomas Griffin","Female","37500"
"Gina Wilson","Male","50000"
"Tommy Tran","Male","37500"
"Michelle Giles","Male","50000"
"Daniel Phelps","Female","37500"
"Daniel Phelps","Female","37500"
"Elizabeth Weiss","Male","37500"
"Elizabeth Weiss","Male","37500"
"Elizabeth Weiss","Male","37500"
"Elizabeth Weiss","Male","37500"
"Troy Krause II","Male","17500"
"Jeffery Martinez","Female","17500"
"Mrs. Nina Ramirez","Male","17500"
"Mrs. Nina Ramirez","Male","17500"
"Jesse Garcia","Male","37500"
"James Davis","Male","17500"
"Megan Henry","Female","37500"
"Jacob Moore","Male","50000"
"Richard Gibson","Female","17500"
"Richard Gibson","Female","17500"
"Matthew Lee","Male","37500"
"Matthew Lee","Male","37500"
"Andrew Griffith","Male","50000"
"Andrew Griffith","Male","50000"
"Andrew Griffith","Male","50000"
"Carl Taylor","Female","37500"
"Carl Taylor","Female","37500"
"Carl Taylor","Female","37500"
"Carl Taylor","Female","37500"
"Carl Taylor","Female","37500"
"Carl Taylor","Female","37500"
"Tracey Massey","Male","50000"
"Tracey Massey","Male","50000"
"Katrina Jordan","Male","50000"
"Katrina Jordan","Male","50000"
"Eric Riley","Male","37500"
"Eric Riley","Male","37500"
"Eric Riley","Male","37500"
"Veronica Young","Male","37500"
"Sandra Petty","Male","50000"
"Sandra Petty","Male","50000"
"Sandra Petty","Male","50000"
"Catherine Zimmerman","Male","37500"
"Joe Wheeler","Male","50000"
"Joe Wheeler","Male","50000"
"Joe Wheeler","Male","50000"
"David Scott","Female","37500"
"David Scott","Female","37500"
"Corey Brown","Female","37500"
"Stuart Norris","Male","17500"
"Stuart Norris","Male","17500"
"Stuart Norris","Male","17500"
"Marissa Kennedy","Male","50000"
"Robert Smith","Male","37500"
"Robin Mitchell","Female","37500"
"Joseph Kim","Male","50000"
"Bridget Cunningham","Female","37500"
"Bridget Cunningham","Female","37500"
"Bridget Cunningham","Female","37500"
"Bridget Cunningham","Female","37500"
"Sarah Davis","Female","17500"
"Sarah Davis","Female","17500"
"Joseph Simmons","Male","50000"
"Joseph Simmons","Male","50000"
"Natasha Williams","Female","37500"
"Carl Armstrong","Male","17500"
"Brandy Warner DDS","Female","37500"
"Brandy Warner DDS","Female","37500"
"Brandy Warner DDS","Female","37500"
"Judith Walker","Male","37500"
"Judith Walker","Male","37500"
"Teresa Love","Female","37500"
"Teresa Love","Female","37500"
"Teresa Love","Female","37500"
"Christopher Gonzales","Female","17500"
"Brendan Hughes","Male","50000"
"Charles Clark","Female","37500"
"Charles Clark","Female","37500"
"Charles Clark","Female","37500"
"Angela Goodman","Female","17500"
"Emily Michael","Female","17500"
"Emily Michael","Female","17500"
"Johnathan Wilson","Female","37500"
"Johnathan Wilson","Female","37500"
"Johnathan Wilson","Female","37500"
"Melanie Haynes","Female","37500"
"Melanie Haynes","Female","37500"
"Jorge Hebert","Female","50000"
"Jorge Hebert","Female","50000"
"Earl Alexander","Male","17500"
"Courtney Edwards","Male","37500"
"Courtney Edwards","Male","37500"
"Courtney Edwards","Male","37500"
"Katie Lewis","Female","50000"
"Katie Lewis","Female","50000"
"Corey Watson","Female","50000"
"Kimberly Leonard","Male","17500"
"Kimberly Leonard","Male","17500"
"Virginia Spence","Female","17500"
"Virginia Spence","Female","17500"
"Benjamin Harrison","Male","37500"
"Benjamin Harrison","Male","37500"
"Ricky Wise","Male","50000"
"Ricky Wise","Male","50000"
"Jacqueline Livingston","Female","37500"
"Jesse Higgins","Male","50000"
"Jesse Higgins","Male","50000"
"James Davis","Male","50000"
"James Davis","Male","50000"
"James Mitchell","Male","37500"
"Brian King","Male","37500"
"Marie Jones","Male","50000"
"Marie Jones","Male","50000"
"Marie Jones","Male","50000"
"Mr. Benjamin Garcia","Male","37500"
"Mr. Benjamin Garcia","Male","37500"
"Mr. Benjamin Garcia","Male","37500"
"Donna Garrett","Male","50000"
"Alyssa Scott","Male","37500"
"Alyssa Scott","Male","37500"
"Angela Hernandez","Male","17500"
"Sharon Gray","Female","17500"
"Sharon Gray","Female","17500"
"Gina Stephens","Male","17500"
"Stephanie Dunn","Male","37500"
"Stephanie Dunn","Male","37500"
"Devon Taylor","Female","37500"
"Brandi Beard","Male","50000"
"Brandi Beard","Male","50000"
"Jay Williams","Male","50000"
"Jay Williams","Male","50000"
"Jay Williams","Male","50000"
"Jay Williams","Male","50000"
"Regina Hart","Female","37500"
"Regina Hart","Female","37500"
"Regina Hart","Female","37500"
"Ricky Johnson","Male","37500"
"Jordan Blair","Male","17500"
"Barbara Miller","Female","17500"
"Barbara Miller","Female","17500"
"Barbara Miller","Female","17500"
"Barbara Miller","Female","17500"
"Barbara Miller","Female","17500"
"Barbara Miller","Female","17500"
"Barbara Miller","Female","17500"
"Wendy Scott","Male","37500"
"Wendy Scott","Male","37500"
"Wendy Scott","Male","37500"
"Stephanie Jackson","Male","50000"
"Phyllis Walker","Female","37500"
"Phyllis Walker","Female","37500"
"Mr. Thomas Mckinney","Male","50000"
"Julie Steele","Male","50000"
"Julie Steele","Male","50000"
"David Todd III","Male","37500"
"David Todd III","Male","37500"
"David Todd III","Male","37500"
"Ryan Campbell","Male","50000"
"Ryan Campbell","Male","50000"
"Anthony Pena","Male","37500"
"Allison Ramsey","Male","50000"
"Allison Ramsey","Male","50000"
"Cody Ortega","Female","50000"
"Mrs. Michelle Davis DDS","Female","17500"
"Mrs. Michelle Davis DDS","Female","17500"
"Mrs. Michelle Davis DDS","Female","17500"
"Megan Ball","Female","37500"
"Megan Ball","Female","37500"
"Jennifer Mcintosh","Female","17500"
"Lisa Garza","Female","17500"
"Lisa Garza","Female","17500"
"Benjamin Hernandez","Male","50000"
"Robert Rodriguez","Female","17500"
"Robert Rodriguez","Female","17500"
"Patricia Webb","Male","50000"
"Patricia Webb","Male","50000"
"Robin Johnson","Female","17500"
"Robin Johnson","Female","17500"
"Kevin Stephenson","Male","50000"
"Erica Giles","Male","37500"
