"name","income"
"Rebecca Moore",50000
"Amy Wilson",50000
"Noah Smith",50000
"Grace Roberts",50000
"Luis Hill",50000
"Anthony Singh",50000
"James Meadows",50000
"Cory Burke",50000
"Melissa Barker",50000
"Donna Harrell",50000
"Cynthia Holmes",50000
"Michael Garcia",50000
"Jamie Hill",50000
"Carlos Blevins",50000
"Cindy Howe",50000
"Maria Gordon",50000
"Kenneth Watson",50000
"Thomas Jones",50000
"Michael Cummings",50000
"Amy Johnson",50000
"Jack Mills",50000
"Samuel Lester",50000
"Brandon Anderson",50000
"Nicole Jackson",50000
"John Bryant",50000
"Robert Smith",50000
"Breanna Miller",50000
"Mike Vasquez",50000
"Gloria Rivera",50000
"Jacob York",50000
"Jorge Reed",50000
"Sara Williams",50000
"Victor Horn",50000
"Crystal Clark",50000
"Steve Gonzales",50000
"Erin Hill",50000
"Kathy Gonzalez",50000
"Tracy Winters",50000
"Ryan Barajas",50000
"Gwendolyn Smith",50000
"Daniel Travis",50000
"Margaret Baker",50000
"Dustin Duke",50000
"Daniel West",50000
"Kristina Brown",50000
"Bryce Lopez",50000
"Sarah Nunez PhD",50000
"Dr. Vincent Pittman DDS",50000
"Terri Pope",50000
"Taylor Koch",50000
"Grant Johnson",50000
"Jason Gonzales",50000
"Rachel Rivera",50000
"Andrea Jimenez",50000
"Mr. Joshua Browning DDS",50000
"Peggy Barrera",50000
"John Reese",50000
"Charles Faulkner",50000
"Timothy Erickson",50000
"Stephanie Lamb",50000
"Frank Lowe",50000
"Robert Riddle",50000
"Amanda Henry",50000
"Matthew Berry",50000
"Luke Cooley",50000
"Russell Lopez",50000
"Hannah Rose",50000
"Audrey Kaufman",50000
"Christopher Davidson",50000
"Ebony Carlson",50000
"Kristen Rose",50000
"Leslie Blankenship",50000
"Ryan Sampson",50000
"Douglas Smith",50000
"Natasha Esparza",50000
"Marie Ross",50000
"Debbie Schultz",50000
"Kathleen Copeland",50000
"Patricia Gibson",50000
"Amber Garcia",50000
"Brandon Gibson",50000
"Nicole Morgan",50000
"Joshua Bean",50000
"Ronald Duncan",50000
"Kelsey Smith",50000
"Amanda Ferguson",50000
"Mary Harper",50000
"Mark Baker",50000
"Dr. Rachel Nelson",50000
"Angelica Taylor",50000
"Christian Stewart",50000
"Kristin Lucero",50000
"Christopher Velez",50000
"Mathew Johnson",50000
"Thomas Young",50000
"Russell Castro DDS",50000
"Samantha Kelley",50000
"Laura Martinez",50000
"Amy Schneider",50000
"Michele Daniels",50000
"Blake Blake",50000
"Carlos Santana",50000
"Lisa Wallace",50000
"Lisa Morgan",50000
"Barbara Smith",50000
"Becky Smith",50000
"Isaac Gentry",50000
"Michael Stout",50000
"Joseph Mitchell",50000
"James Jones",50000
"Colin Schneider",50000
"Susan Bates",50000
"Kathryn Walker",50000
"Robin Hernandez",50000
"Richard Byrd",50000
"Margaret Robbins",50000
"Tammy Jones",50000
"Michael Thomas",50000
"Melanie Sims",50000
"Caroline Schwartz",50000
"Beth Morris",50000
"Maria Blanchard",50000
"Garrett Green",50000
"Emily Rivera",50000
"Benjamin Duke",50000
"Daniel Wolf",50000
"Richard Hernandez",50000
"Dustin Wright",50000
"Emily Dudley",50000
"Chase Garrett",50000
"Shane Lang",50000
"Tina Rice",50000
"Kevin Jackson",50000
"Kurt Barnes",50000
"Teresa Campbell",50000
"Lori Bishop",50000
"Darryl Lewis",50000
"Brian Nash",50000
"Jose Hunt",50000
"Kimberly Gonzalez",50000
"Kimberly Reed",50000
"Tyler Phillips",50000
"Dr. Richard Evans",50000
"Tiffany Gay",50000
"Judith West",50000
"Steven Bentley",50000
"Sarah Bradley",50000
"Mark Mcgrath",50000
"Samuel Flores",50000
"Jeremy Smith",50000
"Sierra Mckenzie",50000
"Bradley Haas",50000
"Derrick Black",50000
"Lisa Wood",50000
"Matthew Olson",50000
"Ashley Lee",50000
"Diane Olson",50000
"Mr. Timothy Vaughn",50000
"Robin Burke",50000
"Mindy Cunningham",50000
"Adam Russell",50000
"Ryan Carpenter",50000
"Michelle Yoder",50000
"Douglas Byrd",50000
"Joyce Woodard",50000
"Joshua Thomas",50000
"Carrie Johnston",50000
"Sarah Parks",50000
"Diane Conner",50000
"Bonnie Hernandez",50000
"Shane Wade",50000
"John Smith",50000
"Duane Frank",50000
"Dr. Stephanie Walker",50000
"Valerie Perez",50000
"James Gomez",50000
"Justin Martinez",50000
"Jeffrey Wilson",50000
"Laura Tran MD",50000
"Jennifer Gonzalez",50000
"Alexis Robinson",50000
"Andrea Smith",50000
"Jonathan Johnson",50000
"Edwin Pennington",50000
"Amber Webb",50000
"Barbara Jones",50000
"Christopher Miller",50000
"Elaine Castillo",50000
"Danielle Romero",50000
"Lisa Fernandez",50000
"Adrian Rush",50000
"Rachel Prince",50000
"Daniel Solomon",50000
"Dylan Allen",50000
"Marcus Mayer",50000
"Kevin Curtis",50000
"John Klein",50000
"Ashley Price",50000
"Lee Robertson",50000
"Mark Ferguson",50000
"Kimberly Jackson",50000
"Margaret Roth",50000
"Christopher Moore",50000
"Mark Green MD",50000
"Robert Kennedy",50000
"Kurt Rivas",50000
"Lisa Petty",50000
"Diana Hernandez",50000
"Kenneth Hernandez",50000
"Joanna Price",50000
"Crystal Melendez",50000
"Donald Martinez DDS",50000
"Alexandra Wilkinson",50000
"Lawrence Nguyen",50000
"Morgan Shaw",50000
"John Schultz",50000
"Luis Hernandez",50000
"Brian Walker",50000
"Julian Long",50000
"Mr. Mark Henson",50000
"Christopher Simmons",50000
"Jackie Frye",50000
"Michael Smith",50000
"Renee Casey",50000
"Carolyn Holland",50000
"Gary Weiss",50000
"Sarah Adams",50000
"Tina Lane",50000
"Evan Murray",50000
"Sarah King",50000
"Debra Evans",50000
"Jordan Mosley",50000
"Kristen Farmer",50000
"Sara Harris",50000
"William Ball",50000
"William Morton",50000
"Christine Mckinney",50000
"Benjamin Mcmillan",50000
"Samantha Mcbride",50000
"Michael Graham",50000
"Joseph Tran",50000
"Matthew Leonard",50000
"Taylor Hernandez",50000
"Carla Stone",50000
"Charles Mcintosh",50000
"Kathryn Hall",50000
"Kristin Vasquez",50000
"Rodney Ingram",50000
"Richard Ross",50000
"Jennifer Rivera",50000
"Charles Fitzgerald",50000
"Zachary Alvarez",50000
"April Fry",50000
"Patricia Thompson",50000
"Karen Fletcher",50000
"Sandra Perkins",50000
"Felicia Fox",50000
"Lynn Hardy",50000
"David Hutchinson",50000
"Ashley Ponce MD",50000
"Sabrina Simmons",50000
"Isabel Maxwell",50000
"Alan James",50000
"Joshua Novak",50000
"Gabriel Cunningham",50000
"John Hansen",50000
"Jeffrey Gallagher",50000
"Steven Collins",50000
"Troy Solis",50000
"Jaime Mccarthy",50000
"Phillip Valentine",50000
"Megan Castaneda",50000
"Heidi Griffin",50000
"Christopher Strickland",50000
"Sarah Warren",50000
"Debra Ramos",50000
"Samantha Elliott",50000
"Emily Smith",50000
"Janet Rivera",50000
"Nicole Brown",50000
"Stephen Williams",50000
"Kathryn Bird",50000
"Gary Krause",50000
"Carol Smith",50000
"Emily Stevens",50000
"Stacey Craig",50000
"Richard Beard",50000
"Brandi Meyer",50000
"Debbie Johnson",50000
"Richard Lewis",50000
"Wendy Hancock",50000
"Valerie Ward",50000
"Jacob Graham",50000
"Andrew Hanson",50000
"Margaret Miller",50000
"Jordan Haney",50000
"Jason Cantu",50000
"Steven Norris",50000
"Vickie Smith",50000
"Rita Little",50000
"Michael Carroll",50000
"Megan Palmer",50000
"Megan Anderson DDS",50000
"Jennifer Lewis",50000
"Willie Stewart",50000
"Joseph Briggs",50000
"Joseph Snyder",50000
"Lisa Barrera",50000
"Paul Wood",50000
"Alexander Roberts",50000
"Kathy Bass",50000
"Christopher Walker",50000
"Andrew Woods",50000
"Beth Robertson",50000
"Karen Evans",50000
"Devin Thomas",50000
"Kelli Young",50000
"Alfred Torres",50000
"Ronald Smith",50000
"Robert Torres",50000
"Brandon Marshall",50000
"Nathan Schultz",50000
"Douglas Nguyen",50000
"Hannah Powell",50000
"Marcia Mccormick",50000
"Carrie Clayton",50000
"Albert Murphy",50000
"Jimmy Buck",50000
"Tanya Phelps",50000
"Gary Johnson",50000
"Richard Webb",50000
"Ryan Adams",50000
"Dr. Kristin Smith",50000
"Grace Swanson",50000
"Danielle Moore",50000
"Lauren Sullivan",50000
"James Odonnell",50000
"Robert Gilbert",50000
"Rebecca Andrews",50000
"Jenny Reyes",50000
"Karen Simpson",50000
"Bianca Beasley",50000
"Kristen Smith",50000
"Jeremy Lawson",50000
"Brian Young",50000
"Courtney Webb",50000
"Cheryl Hart",50000
"Amanda Brown",50000
"Patricia Lee",50000
"Timothy Anderson",50000
"Karen King",50000
"Christopher Ramirez",50000
"Daniel Soto",50000
"Curtis Dunn",50000
"Nancy Mitchell",50000
"Nicole Solomon",50000
"Elizabeth Monroe",50000
"James Rhodes",50000
"Jeffrey Lynch Jr.",50000
"Alejandro Miller",50000
"Austin Doyle",50000
"Zachary Meyer",50000
"Ricky Campbell",50000
"Sandra Johnson",50000
"Sara Gentry",50000
"Christopher Jenkins",50000
"Jason Allen",50000
"Billy Bennett",50000
"Cesar Brown",50000
"Scott Newman",50000
"Emily Acosta",50000
"Dawn Salas",50000
"James Gonzales",50000
"Bridget Mitchell",50000
"Curtis Ward",50000
"Brandon Lopez",50000
"Taylor Nelson",50000
"Isaiah Higgins",50000
"Jordan Reyes",50000
"Patricia Rios",50000
"Sheri Washington",50000
"Timothy Hess",50000
"Mary Hansen",50000
"Adrian Lopez",50000
"Jacob Garrett",50000
"Lindsay Ortega",50000
"Kristin Skinner",50000
"John Crawford",50000
"Randy Brooks",50000
"Elizabeth Decker",50000
"Derrick Powers",50000
"Julie Morales",50000
"Robin Maxwell",50000
"Robert Stevens",50000
"Dwayne White",50000
"Mark Conway",50000
"Charles Knapp",50000
"Wendy Pena",50000
"Sheila Nguyen",50000
"Ian Bell",50000
"Cheryl Chavez",50000
"Katherine Allen",50000
"Zachary Coleman",50000
"Andre Simmons",50000
"Marcus Harrison",50000
"Kathryn Myers",50000
"Kevin Pineda",50000
"Robert Evans",50000
"Michelle Marsh",50000
"Jackie Stone",50000
"Whitney Bradshaw MD",50000
"Matthew Howard",50000
"Derek Murray",50000
"Keith Soto",50000
"Robert Shields",50000
"Elizabeth Lewis",50000
"Matthew Wilson",50000
"Clayton Baker",50000
"Alexandria Quinn",50000
"Emily Holt",50000
"Isabel Wilson",50000
"Mary Richardson",50000
"Christopher Roman",50000
"Randy Moody",50000
"Ryan Woods",50000
"Terry Williamson",50000
"Angela Savage",50000
"Michele Castro",50000
"Angela Stanley",50000
"Jean Williams",50000
"Carol Conner",50000
"Sierra Thompson",50000
"Caleb Buchanan",50000
"Jennifer Jones",50000
"Sean Farley",50000
"Chad Gilmore",50000
"Travis Smith",50000
"Michael Moran",50000
"Edward Thompson",50000
"Christopher Johnson",50000
"Lindsey Lindsey",50000
"George Quinn",50000
"Tracey Kelley",50000
"Phillip Carney",50000
"Andrew Fox",50000
"Angela Powell",50000
"Michael Beltran",50000
"Rachel Mahoney",50000
"Peggy Holt",50000
"Amy Haley",50000
"Dana Wright",50000
"Robert Rodriguez",50000
"Sarah Cantu",50000
"Lisa Jordan",50000
"Brian Mendoza",50000
"Ms. Jody Peterson",50000
"Aaron Hunter",50000
"Kayla Collins",50000
"Matthew Nelson",50000
"Peggy Ramirez",50000
"Kathryn King",50000
"Angela Moore",50000
"Keith Wong",50000
"Kim Delgado",50000
"Jason Stone",50000
"Tina Brown",50000
"Julie Campbell",50000
"Kathryn Lewis",50000
"Gerald Haley",50000
"Heather Lee",50000
"Jason Harris",50000
"Maurice Thomas",50000
"Luke Parrish",50000
"Kevin Lucas",50000
"Molly King",50000
"Jason Rasmussen",50000
"Jean Mason",50000
"Laura Wolf",50000
"Ashley Ruiz",50000
"James Knight",50000
"Cheryl Lee",50000
"Ryan Jenkins",50000
"Lucas Saunders",50000
"Brandy Smith",50000
"Robert Garner",50000
"Robert Ramos",50000
"Betty Moore",50000
"Leslie Stone",50000
"Timothy Benton",50000
"Abigail Burton",50000
"Paul Kennedy",50000
"Alexandra Robinson",50000
"Angela Chase",50000
"Michael Hill",50000
"Jesse Morris",50000
"Brian Phillips",50000
"Patrick Sutton",50000
"Lindsey Rowe",50000
"Raymond Phillips PhD",50000
"Amanda Wilson",50000
"Tracy Ryan",50000
"Jessica Brooks",50000
"Alexander Thornton Jr.",50000
"Jason Butler",50000
"Daniel Fox",50000
"Michelle Brown",50000
"Joshua Powell",50000
"Alexis Fleming",50000
"William Sims",50000
"Taylor Lopez",50000
"Brooke Russell",50000
"Alex Simmons",50000
"Michaela Hoover",50000
"Justin Sandoval",50000
"Alexandra Anderson",50000
"Michael Edwards",50000
"Elizabeth Bates",50000
"David Hill",50000
"Amy Mcdonald DDS",50000
"Roberta Poole",50000
"Melissa Browning DDS",50000
"Sabrina Martin",50000
"Pamela Johnson",50000
"Sarah Ward",50000
"Sandra King",50000
"Laurie Ford",50000
"Deborah Bailey",50000
"Adam Wilson",50000
"Andrew Henderson",50000
"Jack Chavez",50000
"Neil Bennett",50000
"Anna Williams",50000
"Jillian Hughes",50000
"Kristine Stein",50000
"Madison Burke",50000
"Tyler Lawrence",50000
"Kenneth Rodriguez",50000
"Matthew Rose",50000
"Kayla Anderson",50000
"Anthony Hunter",50000
"Ralph Gross",50000
"Tony George",50000
"Philip Richardson",50000
"Catherine Nelson",50000
"Colleen Green",50000
"Sheena Stone",50000
"Mrs. Tracy May",50000
"Timothy Kim",50000
"Juan Carroll",50000
"Angela Rivas",50000
"Mackenzie Norman",50000
"Lee Potter",50000
"Bruce Randolph",50000
"Ryan Hale",50000
"Denise Cox",50000
"Amanda Nolan",50000
"Kyle Morrow",50000
"Robert Turner",50000
"Mark Huffman",50000
"Samantha Johnson",50000
"Brittany Riggs",50000
"David Clark",50000
"Brent Garcia",50000
"Carrie Odonnell",50000
"Katie Bell",50000
"James Humphrey",50000
"Dustin Garcia",50000
"Christopher Jones",50000
"Robert Patterson DDS",50000
"Crystal Cooper",50000
"Brendan Holloway",50000
"Jonathan Monroe",50000
"David Green",50000
"Tamara Haney",50000
"Madison Becker",50000
"Nicholas Morgan",50000
"Justin Wolfe",50000
"Amy Wilson",50000
"Sue Cummings",50000
"Sarah Hensley",50000
"Jessica Chavez",50000
"Aaron Wyatt",50000
"Meghan Reynolds",50000
"Elizabeth Miller",50000
"Stacey Carter",50000
"Brandy Jackson",50000
"Benjamin Buchanan",50000
"Wendy Williams",50000
"Jason Howard",50000
"Susan Cruz",50000
"Brandon Miller",50000
"Nathan Bradford",50000
"Debra Rodriguez",50000
"Anthony Campbell Jr.",50000
"Leonard Wall",50000
"James Webb",50000
"Corey Fowler",50000
"Tiffany Mckinney",50000
"Michael Stevens",50000
"Glen Rasmussen",50000
"Michelle Alexander DDS",50000
"Shane Oneal",50000
"Christina Thomas",50000
"David Williams",50000
"Benjamin Gonzalez",50000
"Catherine Skinner",50000
"Katherine Simpson",50000
"Tommy Bennett",50000
"Robert Robinson",50000
"Patricia Gonzalez",50000
"Tina Winters",50000
"Amy Rodriguez",50000
"Jacqueline Wong",50000
"Angela Henderson",50000
"George Barnes",50000
"Yolanda Reed",50000
"Jason Fernandez",50000
"Kyle Herrera",50000
"Amy Dean",50000
"Karen Bush",50000
"Daniel Meza",50000
"Carrie King",50000
"Craig Farley",50000
"Brian Garcia",50000
"Sierra Jacobs",50000
"Linda Collier",50000
"Holly Wright",50000
"Stephen Middleton",50000
"Brian Vincent",50000
"Dr. Nicole Garrett MD",50000
"Tiffany Saunders",50000
"Frances Smith",50000
"Jennifer Stone",50000
"Zachary Sanchez",50000
"Carolyn Jones",50000
"Ryan Taylor",50000
"Jeffrey Nichols",50000
"Mary Taylor",50000
"Alejandro Adams",50000
"Ashley Osborne",50000
"Michael Baker",50000
"Breanna Snyder",50000
"Donna Pham",50000
"Rachel Herrera",50000
"Dr. Samuel Freeman DVM",50000
"Tyler Jones",50000
"Joseph Jones",50000
"Christopher Quinn",50000
"Joshua Espinoza",50000
"Kayla Leon",50000
"Janet Smith",50000
"Sarah Dudley",50000
"Shane Lee",50000
"Tina Martin",50000
"Blake Jackson",50000
"Chelsea Beard",50000
"Lance Nunez",50000
"Katrina Mcdowell",50000
"Robert Castillo",50000
"Stephanie Long",50000
"Alexis Hurley",50000
"Terry Jimenez",50000
"Sean Cooper",50000
"Rebecca Evans",50000
"Yvonne Bryant",50000
"Angela Bradford",50000
"Robert Ferguson",50000
"George Jimenez",50000
"Ronald Wilson",50000
"Barbara Rios",50000
"Monica Leon",50000
"Wendy Gordon",50000
"Justin Wood",50000
"Jessica Adams",50000
"Danielle Cardenas",50000
"Anna Cordova",50000
"Brandi Franklin",50000
"Edward Charles",50000
"Jonathan Walker",50000
"Phillip Booth",50000
"Danielle Warren",50000
"Monica Smith",50000
"James Gilbert",50000
"Alyssa Ewing",50000
"Stephen Burke",50000
"Linda Maddox",50000
"Barbara Brown",50000
"Rhonda Khan",50000
"Cynthia Stuart",50000
"Jeffrey Wall",50000
"Michael Tran",50000
"Brittney Rollins",50000
"Deborah Murray",50000
"Thomas Baker",50000
"Kristin Solomon",50000
"Nicole Johnson",50000
"Cindy Larsen",50000
"Marcus Moore",50000
"Michelle Henderson",50000
"Joseph Barnett",50000
"Christopher Hanson",50000
"Bryan Hale",50000
"Michael Christian",50000
"Natalie Golden",50000
"Christopher Davis",50000
"Andrew Perez",50000
"Christopher Sheppard",50000
"Natasha Atkinson",50000
"Scott Bullock",50000
"Robert Powell",50000
"Jeffrey Palmer",50000
"Robert Peterson",50000
"John Hernandez",50000
"Jessica Clayton",50000
"Jeremy Young",50000
"Christy Murphy",50000
"Joshua Crane",50000
"Kenneth Chen",50000
"Daniel Castillo",50000
"Meredith Gardner",50000
"Daniel Hernandez",50000
"Mrs. Amanda Kim DVM",50000
"Matthew Salazar",50000
"Robert Grant",50000
"Kristina Carson",50000
"Jacqueline Bryant",50000
"Kristen Davenport",50000
"Ashley James",50000
"Ronald Garza",50000
"James Maldonado",50000
"Cynthia Rios",50000
"Rebecca Randolph",50000
"Carolyn Sullivan",50000
"James Payne",50000
"Jacob Ingram",50000
"Nicholas Baird",50000
"Amanda Hughes",50000
"Bridget Rice",50000
"Alan Newman",50000
"Samantha Garcia",50000
"Erika Armstrong",50000
"Loretta Armstrong",50000
"Nancy Lester",50000
"Kenneth Kaiser",50000
"Brandy Lewis",50000
"Maureen Ortiz",50000
"Alicia Delgado",50000
"Erica Ford",50000
"Richard Martinez",50000
"Johnny Baldwin",50000
"Ryan Ortiz",50000
"Rhonda Davis",50000
"Andrea Pope",50000
"Bradley Mora",50000
"Laurie Norris",50000
"Marc Zamora",50000
"Robert Perez",50000
"Christopher Larson",50000
"Matthew Johnson",50000
"Brian Cisneros",50000
"Paul Reeves",50000
"Shaun Martinez",50000
"Darryl Moran",50000
"Dawn Baker",50000
"Theresa Gonzales",50000
"Pamela Wilson",50000
"Michael Moore",50000
"Michelle Parsons",50000
"Elizabeth Gonzalez MD",50000
"Luis Nelson",50000
"Andrew Williams",50000
"Michael Thompson",50000
"Laura Galvan",50000
"Matthew Conley",50000
"Antonio Hoover",50000
"Stacie Watkins",50000
"Harry Watkins",50000
"Stephanie Williams",50000
"Andrew Huerta",50000
"Tanya Goodwin",50000
"Lance Leon",50000
"Tina Smith",50000
"Lynn Warren",50000
"Jordan Gilbert",50000
"Richard Brown",50000
"Sarah Brown",50000
"Dr. Scott Gibson",50000
"Charles Blankenship",50000
"Krista Brown",50000
"Kelly Noble",50000
"Stacy Morton",50000
"Bruce Smith",50000
"Ms. Colleen Smith",50000
"Christopher Smith",50000
"Mark Duncan",50000
"Doris Flynn",50000
"Melinda Macdonald",50000
"William King",50000
"George Thompson",50000
"Anna Barrett",50000
"Caroline Larsen",50000
"Justin Andrews",50000
"Christopher Meyer",50000
"Anna Kelly",50000
"David Shepherd",50000
"James Trevino",50000
"Stephanie Zhang",50000
